sentiment,reviews,type_product,aspect
5,"Một cuốn sách hay, giao nhanh, sách đẹp, mua hàng ở tiki luôn yên tâm về chất lượng. đầu tư cho tri thức là khoản đầu tư đúng đắn",0,"ship, quality"
5,"ship siêu nhanh. bao gói rất kỹ, sách đẹp. dịch vụ tuyệt con bà vời. Về nội dung do mình chưa tiếp xúc quá nhiều với tư duy về tài chính nên kiến thức về tài chính cá nhân còn thô, nhưng nội dung sách mình thấy rất là hay và bổ ích. Thu gọn",0,"ship, quality, cskh"
5,"Nội dung em chưa đọc, sách đẹp, chất lượng, mua sách ở shop rất yên tâm.",0,"quality, cskh"
5,sách đẹp giao nhanh,0,"ship, quality"
5,sách giao nhanh và đẹp lắm nha mng. mình xem rv thấy ổn áp nên mình mua,0,"ship, quality"
4,"Giao hàng nhanh, chất lượng sách tốt, nội dung mình chưa đọc nên cũng chưa biết như thế nào",0,"ship, quality"
4,Sách ko nát với giao hàng nhanh thế oke òi,0,ship
2,"khâu đóng gói quá tệ ko lót chống nước, này mà gặp mưa thì thôi rồi luôn. ko lót chống sốc, dễ bị hư bìa sách.",0,"ship, quality"
4,Cuốn sách more về tiền trong bối cảnh đầu tư hơn là trong ngữ cảnh chung phổ quát về chi tiêu. Tuy nhiên vẫn có một số triết lý thực tế có thể áp dụng được.,0,price
2,cuốn này dở. nói lòng vòng ko biết do bản dịch hay do tác giả nhưng viết cũng hơi có ý nhưng diễn giải mắc mệt.,0,quality
2,sách mới mà bị rách gáy. không biết do bên vận chuyển hay bên shop làm bị ntn. nói chung không hài lòng,0,"ship, quality, cskh"
5,"Cuốn sách tổng hợp những kiến thức, tư duy về Tiền giúp người đọc có cái nhìn gợi mở hơn về tiền bạc nói chung và tư duy đầu tư tiền nói riêng. Đọc 1 lần sẽ không thấm nhưng 2 3 lần thì sẽ hiểu nhiêu hơn. Thu gọn",0,"quality, price"
4,"Giao hàng nhanh, nhưng hộp bị móp. Tuy nhiên thì sách không bị ảnh hưởng. Shop bọc sách cẩn thận",0,"ship, quality, cskh"
5,"Sách chưa đọc nên chưa biết học excel có hiệu quả không, nhưng Shop rất lịch sự, được học thêm online. Cảm ơn shop !",0,"quality, cskh"
5,"Giao hàng nhanh.Đóng gói cẩn thận, sách rất hữu ích",0,ship
5,Sản phẩm tốt.giao hàng nhanh.dịch vụ ok,0,"ship, quality, cskh"
5,"Gói hàng cẩn thận, được tặng thêm khoá học online Sách đẹp, có nhu cầu sẽ ủng hộ tiếp",0,"ship, quality"
4,"Mới nhận sãch, chất lượng sách cũng ổn, nhưng chưa xem kỹ nội dung",0,quality
5,"Đóng gói rất cẩn thận, thiệp chào rất lịch sự,chuyên nghiệp!",0,ship
5,"Sách tóm tắt một số kiến thức và hàm cơ bản thường dùng, chủ yếu là có hướng dẫn và bài tập online",0,quality
5,"Chăm sóc khách hàng tốt, sách hay",0,"quality, cskh"
5,"Giao hàng nhanh,có hướng dẫn đầy đủ, bao gói kỹ",0,"ship, quality"
5,Sách mới đẹp,0,quality
5,"Đóng gói chắc chắn, cẩn thận Shipper thân thiện, giao hàng nhanh",0,"ship, quality"
5,"Sách có nhiều thông tin hữu ích, đóng gói rất kỹ",0,ship
4,"Đóng gói cận thận, giao hàng nhanh, nội dung ok",0,"ship, quality"
5,"Sách hay, chi tiết, trình bày rõ ràng",0,quality
5,"Đóng gói cẩn thận, sách đẹp luôn",0,"ship, quality"
5,Hướng dẫn chi tiết cho thực hành,0,quality
5,Đúng sách màu in rất đẹp,0,quality
4,"Gói hàng kỹ, đẹp và đầy đủ phụ kiện đi kèm. Mà có tài khoản shop gửi mình chưa đăng nhập được. Có j nhờ shop sớm hỗ trợ giúp mình với ạ.",0,"ship, quality, cskh"
2,"Sản phẩm đẹp, nhưng sai lầm là chọn tiki. Tiki dạo này giáo hàng 10 đơn như 1, đơn nào cũng trễ.",0,"quality, price"
3,"Sách đẹp, nhưmg nội dung còn sơ sài",0,quality
5,"Mình đang bắt đầu cuốn Chat GPT thực chiến, rất hữu dụng và thiết thực. Sách đc sản xuất giấy và mực rõ ràng, sách giao cẩn thận. Sẽ ủng hộ tiếp với shop",0,"ship, cskh"
5,Sách phù hợp để tham khảo ứng dụng công việc trong thời đại mới,0,"quality, price"
5,"Nội dung hay, hữu ích sách nguyên hình không bị biến dạng, rách.",0,quality
4,"Bản in dẹp, đóng gói kỹ càng nhưng giao hàng hơi chậm.",0,"ship, quality"
5,"Sách đặt bên đây nhưng bên J T giao cũng tương đối nhanh. Sách đẹp, giấy nhìn chất lượng, đóng gói cẩn thận. Về nội dung thì không cần bàn vì đây là cuốn sách mình đang tìm,cần tìm đọc. Tìm hiểu về hooc môn dopamine và làm sao để có cuộc sống healthy hơn. Cảm ơn! Thu gọn",0,"ship, quality"
5,Giao nhanh. Gói hàng cẩn thận. Luôn yên tâm với Tiki,0,ship
5,"sách viết logic và khoa học, đôi khi ta chẳng thẻ ngừng những việc gây tổn hại cho chính ta, có lẽ ta nên ngừng xấu hổ về chính mình rồi lại tìm đến thuốc tê cho những cơn đau do self hatred gây ra. sách thực sự hữu ích Thu gọn",0,quality
5,"Nội dung hay nhưng để áp dụng được hết thì chắc khó khăn, nhưng nếu thật sự làm được thì tuyệt vời, mình cũng từng nghĩ mình mê đọc tiểu thuyết hay trinh thám là bình thường cho đến khi mình đọc được cuốn sách này, dù mình cũng được gọi là con nghiện sách nhưng vẫn thấy ổn Thu gọn",0,quality
4,"Rất hài lòng về sp, nhưng shop đóng gói hơi ẩu nhé.",0,"ship, quality, cskh"
5,"Sách nội dung hay, cung cấp thông tin về cách não bộ hoạt động Dịch thuật tốt",0,quality
5,"Sách thật sự rất hay, rất ý nghĩa đem đến hiểu biết về chính bản chất con người bên trong, nhưng nguyên nhân đc lý giải bằng sinh học, y học, tâm lý học và hiện trạng vs các con số xã hội học. Đem lại.",0,quality
5,"Đóng gói tốt và cam kết giao nhanh, nội dung sách theo tôi là bổ ích và phù hợp tring bối cảnh xã hội hiện nay, giúp cân bằng lại cảm xúc",0,"ship, quality"
4,"Mua trong thời gian sale, giá rất rẻ. Chưa thể đọc hết nên không review được nha",0,"quality, price"
5,"Sách rất hay, nên đọc để hiểu thêm về cách bộ não làm việc như thế nào để kiểm soát hành vi hành động một cách có ý thức hơn",0,quality
4,Trời mưa nên Lúc nhận hộp giấy bị ướt hết bên ngoài nhưng may quá bên trong sách gói bằng miếng xốp nilong cho nên không bị ướt sách.,0,quality
5,"Sách giúp chỉ ra các vấn đề mà ta không biết như các cơn nghiện do chất kích thích hay nghiện vì những thói quen hành vi như , youtube, cờ bạc, game, tình dục..",0,quality
5,"Giao hanhg nhanh, đóng gói cẩn thận. Nội dung sách cần đọc mới đánh giá được, nhưng mình thấy nhiều review chất lượng nên rất hào hứng để đọc cuốn này",0,"ship, quality, price"
5,Nội dung bổ ích. Giúp mọi người hiểu hơn về lạc thú và nỗi đau. Nếu bạn đang nghiện một thứ gì đó thì nên đọc để hiểu và kiêng khem.,0,quality
5,"Sách hay, nhiều dẫn chứng, giải thích cách con người lạm dụng dopamine quá mức trong thế giới hiện đại ngày nay. Đọc khá cuốn với người nghiện dopamine như mình.",0,quality
5,"Sách được đóng gói cẩn thận, giao nhanh đúng hẹn. Nội dung sách thiết thực, dễ đọc!",0,"ship, quality"
3,hàng giao nhanh nhưng sách của mình lại được bọc bằng màng bọc thực phẩm,0,"ship, quality"
5,Shiper thân thiện Trợ lí hoàn hảo Đơn hàng như mong muốn !,0,"ship, quality"
5,Giao nhanh đúng giờ. Sách đẹp ổn áp nha,0,"ship, quality"
5,"Giao hang nhanhx, đúng như mô tả",0,"ship, quality"
5,"Sách siêu hay giúp mình hiểu về cách hoạt động của dopamine , đóng gói tốt giao hàng nhanh",0,"ship, quality"
5,"Đóng gói cẩn thận, giao hàng đúng hẹn",0,ship
5,"Sách đề cập đến các tác nhân gây nghiện, trong đó nổi bật là mối tương quan giữa lạc thú và nỗi đau.",0,quality
5,"Chất lượng in ổn, nội dung khá thú vị. Đơn vị chăm sóc khách hàng nhiệt tình",0,"quality, cskh"
5,Sách hay đẹp nên mua,0,quality
3,nhân viên giao hàng cho 5 sao chất lượng sách đẹp .Nội dung sách đọc hết 1 nửa sách cho 2 sao .ko đúng với tên sách .tiếc tiền hihi,0,"ship, quality, price, cskh"
5,Rất hay và dễ đọc,0,quality
4,Chưa đọc nhưng có vẻ là quyển sách thú vị,0,quality
5,"Hàng giao nhah, sách đẹp",0,"ship, quality"
5,"nội dung hay, đọc cuốn, đóng gói cẩn thận",0,"ship, quality"
2,Nhìn gáy sách là biết sách cũ luôn.,0,quality
3,Nội dung sách không như mình mong đợi thôi,0,quality
3,"Theo góc nhìn cá nhân, nội dung ko hay, xoay đi xoay lại không có nhiều ý hay!",0,quality
3,sách giao không seal. đã góp ý nhiều lần,0,ship
4,Sách có một số giá trị,0,price
3,sách hơi cũ,0,quality
4,"cuốn nì ấn tượng đầu tiên là thiết kế ạ khác nhiều so với những tác phẩm trước của bác Ánh. chỉn chu, đẹp bookmark đi kèm xinh iu nhắm. mà cuốn của mình hong có chữ kí tác giả như mí cuốn của mng mua òy Thu gọn",0,quality
5,"Mua sách trúng Secret là có thật nè! Cuốn có chữ ký của bác Ánh luôn mê quáaa! Đã thế Bookmark siêu cứng cáp luôn ý, chất liệu gì mà mượt như nhung ấy siêu mê! Yêu Tiki yêu bác Ánh vô cùng",0,quality
5,"Shop đóng gói cẩn thận và giao nhanh. Giá tốt, sách chính hãng. Sẽ tiếp tục ủng hộ shop ah",0,"ship, quality, price, cskh"
5,"Truyện của chú Ánh vẫn luôn hay, cái kết vẫn có chút buồn. Hy vọng vài năm nữa sẽ có đạo diễn làm phim",0,quality
4,"Đẹp, trúng bản có chữ ký tác giả, nhưng tiếc là không bọc được bookcare.",0,quality
5,"Sản phẩm chất lượng tốt, giá cả phải chăng, giao hàng nhanh.",0,"ship, quality, price"
4,"Sách đẹp, đóng gói kĩ, nhưng phần dưới còn bị lỗi xíu",0,"ship, quality, price"
5,"Giao hàng siêu tốc, đóng gói cẩn thận, giá tốt",0,"ship, quality, price"
3,"Sách giao nhanh , không bị móp méo gì cả , nhưng văn phong của tác giả có vẻ đã đi xuống , đọc hơi thất vọng",0,"ship, quality"
5,sách hayy lắm ạ,0,quality
5,rất tốt,0,quality
5,"Giao hàng nhanh, sách được bọc cẩn thận, nguyên vẹn",0,ship
5,Nội dung nhẹ nhàng nhưng dễ thương.,0,quality
5,"sách mới, nội dung hay lắm nha mn",0,quality
1,"Shipper có thái độ rất cọc cằn, chửi luôn cả người nhận hàng",0,"ship, cskh"
5,"Nội dung đúc rút ngắn gọn, súc tích dễ tiếp cận và dễ ghi nhớ, tôi đã có bằng MBA tuy nhiên nhiều kiến thức dễ bị quên, quyển sách này giúp tôi tra cứu lại 1 cách nhanh và gọn. Sách in chất lượng tốt, sắc nét rõ ràng, dễ đọc. Sách chính hãng. Thu gọn",0,quality
5,"Tiki đóng sách bằng túi chống sốc nhìn rất chỉn chu, đẹp mắt, bóc lấy sản phẩm cũng tiện. Sách thì tổng hợp kiến thức và truyền tải kiến thức qua hình ảnh. Dễ đọc và có cái nhìn toàn cảnh về lĩnh vực nhưng muốn tìm hiểu chi tiết thì cuốn sách không phải là một sự lựa chọn. Thu gọn",0,quality
5,"Giao hàng nhanh, đóng gói cẩn thận, sách đẹp cực, nhiều hình ảnh sống động, làm việc đọc trở nên thú vị và dễ hiểu, dễ nhớ hơn. Giá lại mềm, nên mình rất hài lòng, và sẽ tiếp tục ủng hộ shop",0,"ship, quality, price, cskh"
5,"Chất liệu giấy cực tốt Hình ảnh sinh động, dễ hình dung Nội dung dễ hiểu Một cuốn sách chất lượng về nội dung, cần phải được đọc nghiền ngẫm.",0,quality
5,"Sách hay, bìa đẹp, hình ảnh đẹp, bắt mắt. Tóm gọn kiến thức dưới dạng hình ảnh rất sôi động nhưng chỉ là cuốn tham khảo thêm thôi chứ không hàm ý hết kiến thức MBA được đâu dưới góc nhìn của dân chuyên ngành . Rất phù hợp để mua cho những bạn quan tâm đến ngành này hoặc những bạn muốn ôn lại kiến thức cơ bản Thu gọn",0,quality
5,"Hài lòng, sách dày dặn cứng cáp bọc nilon cẩn thận, giảm giá sâu, giao hàng tiki now nhanh",0,"ship, price"
5,"Chưa đọc kĩ nội dung nhưng sơ qua thì đây là một cuốn sách khá thú vị, nhiều hình ảnh, mô tả và câu từ dễ hiểu",0,quality
5,Tôt giao hàng nhanh đóng gói cẩn thận chất lượng sản phẩm tuyệt vời khách mới và oke nhé,0,"ship, quality"
4,"Mọi thứ ok, chưa đọc nên chưa đánh giá nội dung, nhung về sách thì ok.",0,"quality, price"
5,"Sách minh hoạ đẹp, nó giống như recap lại 4 năm học qtkd nhưng recap đỉnh chính và ý nhỏ hoi, ko chuyên sâu",0,quality
5,"Giấy đẹp nhen, giao khá nhanh, lần đầu mua đồ ở Tiki, khá ưng ý ạaa",0,"ship, quality"
5,"sách rất hay, nhưng bạn nên hoàn thành chương trình cử nhân quản trị kinh doanh rồi hãy đọc.",0,quality
3,mới mua về để đọc xong sẽ update lại,0,quality
5,"Tiki giao quá nhanh, dự kiến 07 09 mà nay 05 09 đã nhận được rồi",0,ship
5,"Sách của Tiki thì khỏi phải bàn rùi, sách mới thẳng thóm, đóng gói kĩ, book care siêu ưngg",0,"ship, quality"
3,"Vì là người Việt nên luôn ủng hộ tiki, tuy nhiên thì nên giao đúng thời gian ghi trong hệ thống. Tại giao trễ hơn sẽ gây ra sự hụt hẫng cho khách hàng",0,"ship, price, cskh"
5,"Giấy tốt, trình bày đẹp, dễ hiểu.",0,quality
5,"Sách đẹp, giấy dày, có bọc cover. Nội dung trình bay bắt mắt dễ hiểu",0,quality
5,"Lần này mua sách tuyệt vời hơn ông mặt trời. Săn được giờ sale rẻ, mà sách ship về đẹp ko tỳ vết nha.",0,"ship, quality, price"
